date,BTC,XRP,LTC,XLM,DOGE,DASH,XMR,DGB,XEM,ETH,ETC,NEO,ZEC,BAT,MIOTA,EOS,BCH,BNB,ADA,BTG,TRX,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,HEX,DOT
20160729,0.647768490853762,0.532320708593929,0.35906449000141,0.259578896077336,0.259578896077336,0.0912047460497739,0.15378550522184,0.228077658394486,0.299283974726616,0.114700765371557,0.531784078645638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160730,0.557337387338261,0.526225640482238,0.388525918481836,0.364072747908628,0.248500727545696,0.455600750607611,0.0798228422077121,0.17429188492663,0.335157364916716,0.142116623665388,0.625283809410902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160731,0.622493865877985,0.542039693736965,0.358607110613964,0.308930541262513,0.208000893956529,0.101549660459268,0.292692011261439,0.243629680669013,0.313812897356587,0.10660047408575,0.25574032715474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160801,0.514835059260121,0.513372831107113,0.405349784040671,0.437306239844087,0.241064132844406,0.323083947581047,0.0669026391753171,0.237308820224809,0.325060268982703,0.118237773465029,0.636493286424911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160802,0.625583512580544,0.684931127355475,0.347062894796339,0.325131733432552,0.297776313714995,0.175986049546063,0.0787128917712737,0.103340291862456,0.381298740309204,0.204935275195436,0.625651285244335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160803,0.558804849821782,0.587944799594606,0.375331854254342,0.339950548072132,0.320707553673687,0.177732783793437,0.134661228474057,0.185624068396777,0.396696746079802,0.149557888538533,0.762725508043434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160804,0.67945951023737,0.627167134411417,0.368446908832276,0.262299278766859,0.320596005878177,0.163124193260804,0.143896927058666,0.191478967709767,0.369014050181527,0.182924277135451,0.965324456120684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160805,0.549863371688126,0.618792733648344,0.524460057351892,0.259497662418516,0.319164425352611,0.195827986320853,0.144761209987386,0.27299102214149,0.316042366751096,0.154308151373278,0.922231104794054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160806,0.57232423571478,0.616888730124638,0.429887267999128,0.20337758648475,0.574456190859089,0.187178532243182,0.0814985032457097,0.251279549038999,0.271071683072067,0.183000308599244,0.209241117837072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160807,0.602559290153975,0.606820064631914,0.541383315621566,0.462033806993583,0.35664986523561,0.225923044274531,0.196836812102947,0.233010276899208,0.373769793339568,0.212731125001528,0.841075299816848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160808,0.636970851042766,0.612984942850202,0.529111922419198,0.676301544330022,0.368687893404974,0.230594100454547,0.245609550829027,0.200348966277224,0.325261705602366,0.191366212207307,0.982760069078658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160809,0.618287709980142,0.659884196672266,0.424818409561652,0.271039145027625,0.365653995753624,0.0688137847437485,0.209027174740329,0.213574046990001,0.369647742029336,0.239927810069078,1.00354111322907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160810,0.613684038455341,0.0799191730208491,0.380062298119867,0.272278065096156,0.37355413701505,0.176312802149972,0.244125582367811,0.2112805610141,0.355772576672649,0.225103972174363,0.820656803877816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160811,0.556220300700788,0.717448505946554,0.439866159195988,0.784474454926115,0.309920831273869,0.186188033841312,0.246872472969028,0.322603547637927,0.363159367903656,0.137271105721777,0.516952991432644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160812,0.547055626948173,0.642691026317594,0.480890280650785,0.306550536707559,0.368044020446857,0.180474141758017,0.148506700080973,0.19897624157593,0.252622783851426,0.215648247808085,0.708205889007708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160813,0.363520680510113,0.625465895281197,0.436953824543921,0.630271334944115,0.306629424035437,0.209404244265759,0.152208923908889,0.16593121127174,0.298592179348676,0.215101800144996,0.970707704260064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160814,0.345055481052186,0.790225738110035,0.487705534542266,0.280954654381071,0.338518487673395,0.233971033379391,0.236936291973253,0.192646312872621,0.293028755474664,0.253184006575145,0.792073934701538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160815,0.37760267820572,0.136872643117032,0.487013660608418,0.634376427344109,0.234765178425627,0.440297390065094,0.16826514764015,0.181375061725956,0.307723815628958,0.307841787824944,0.378800693174492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160816,0.429370998707595,0.808697495705877,0.475269351702046,0.596784565355667,0.291244021788504,0.0802730713634441,0.211720710936123,0.172311077675648,0.232041383503883,0.238617850756657,0.53316831258263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160817,0.414797826356065,0.775351808456541,0.425435499417033,0.596319128765776,0.276403177533784,0.216575239949056,0.233477959731301,0.138716733101678,0.287935577489839,0.203723037877083,0.648182865244811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160818,0.41562716157348,0.647434426389802,0.452025497565722,0.314922209455917,0.238698166594676,0.195649295683459,0.17576428821385,0.168900647690704,0.272629057327537,0.168198728837478,1.00923743696361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160819,0.482700705792149,0.704209091032262,0.448273818219419,0.322797452039945,0.267221544524311,0.139332007550833,0.287578359535684,0.212953669624506,0.244638404650661,0.219390187874374,0.872537238996956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160820,0.341184562043134,0.808753333449418,0.428453800602113,0.245499286890131,0.284810492101674,0.183662176635646,0.176050562325408,0.233737337231445,0.200972615507582,0.227026137696146,0.699381114537808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160821,0.422472461833336,0.536526532293704,0.270922093653135,0.23478748275038,0.281698367423381,0.21835501824459,0.259129500973884,0.151996072578181,0.204568182673105,0.272642558604609,0.592274368746589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160822,0.516820416851974,0.59919549150199,0.410104524078737,0.816551682464804,0.259191355517038,0.16510887534538,0.201984039063665,0.160785176470413,0.197325054394867,0.294607389900569,0.821860340334513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160823,0.435720573109352,0.543186198686819,0.390716588407417,0.456490444672028,0.15335691453288,0.225941852447654,0.268830341017286,0.120952935078163,0.199244162479097,0.371325823229194,0.908041704356953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160824,0.368275010609162,0.153633703906261,0.328820549908627,0.753284757045078,0.240151273829658,0.20713102806569,0.139213839838362,0.146392077241049,0.220429071929656,0.185042874518611,0.420293362576027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160825,0.388338030119259,0.220759441623636,0.329113534429564,0.187831588181278,0.187048396967332,0.367632608500935,0.203307243250975,0.168385672788191,0.183990108390323,0.908182071081414,0.761385193732213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160826,0.291305233650664,0.22077342884407,0.339130001524544,0.515323602188682,0.193402189973091,0.286652171127115,0.201742373778282,0.123677020733924,0.284304187776125,0.712753059219935,0.524741344179684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160827,0.286566866336144,0.289682758638969,0.362571979350441,0.501713324818993,0.20975652814159,0.222693358895877,0.219443232140249,0.158484802881689,0.215257695961739,0.226894951256727,0.850030827200028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160828,0.324915715176679,0.147856902922771,0.351261237958564,0.248999932942424,0.222385400053642,0.243778801993222,0.227901523929232,0.166990926384344,0.335311039580622,0.240746146073178,1.0792484598477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160829,0.292181605915123,0.306685261073807,0.306841060592968,0.19674223861469,0.204828200745576,0.18775579457355,0.217849931653498,0.19159022927654,0.355471843379188,0.22429638533314,0.98276743167362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160830,0.286909536917569,0.26286905866292,0.279233130211791,0.317979728836335,0.223215902814206,0.0834000260421078,0.143006926668834,0.182156620846766,0.17555110854656,0.169115003900432,0.951901310516678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160831,0.296609173367351,0.347203177234865,0.2977712307044,0.320636431049309,0.195067916593488,0.143217132487024,0.156508670793438,0.224737617006758,0.143674935637453,0.173558635642509,0.942806761057441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160901,0.271237476599445,0.183615409338376,0.241990514103782,0.303722193841392,0.13987408490483,0.0886215326515213,0.204027604005837,0.43950605426325,0.223148173096828,0.167914777048928,1.11177426996068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160902,0.251820414974784,0.204910559845044,0.24312124604171,0.281799203809585,0.194572761734202,0.124515409850061,0.182410498245128,0.22840479197627,0.104550996273828,0.478581030784949,1.15960578342776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160903,0.212278076323342,0.213570129010862,0.251271128822532,0.279203063680082,0.126537165084091,0.13041955598168,0.112314488870044,0.19268499501084,0.107479835048948,0.144934399041795,0.985451160774967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160904,0.226037960565521,0.240954534420747,0.223357760154475,0.197310074088853,0.117155252303777,0.423368802319194,0.179139815398503,0.232093588661971,0.128264747219751,0.138739549732092,0.936830270652495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160905,0.185046283813071,0.217528710344454,0.228656459829886,0.260553672373361,0.129129848263789,0.121452701132411,0.135236363749642,0.373796096765168,0.102994758227659,0.174671018969799,1.13070761401963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160906,0.189322680494674,0.210281868522616,0.207202891228445,0.245663682284468,0.134981159821359,0.108104826819949,0.196785580458273,0.191664507133644,0.110678042982363,0.405374964228579,0.21495953132719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160907,0.207040085150071,0.154883126875564,0.181846401272581,0.168297002324366,0.111782693634049,0.423391941361705,0.176030748358265,0.193395287043881,0.140691499365409,0.346344680654736,0.542982406228159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160908,0.168760102232297,0.164845931003447,0.200248574444309,0.230829835810928,0.113556052330652,0.429091257782542,0.0994262961066379,0.16255920172955,0.159224684957109,0.615059172028891,0.428084459933315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160909,0.097292901743248,0.144772290990195,0.189021864565527,0.212622448731882,0.125756697479946,0.423005989972414,0.0805120697306687,0.116562893845875,0.325155593892266,0.596216583082593,0.292938221135035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160910,0.109200193908645,0.0961385553341079,0.212792855454882,0.177209233332467,0.0874793040589305,0.407913501803215,0.153768180533357,0.134492751982765,0.10167641033405,0.576325363511384,1.20429093241955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160911,0.139279218841246,0.113791271901836,0.203839198552102,0.20892021488299,0.11198259545378,0.386920043651261,0.102774914354248,0.276234413584519,0.105472737712162,0.574249998006005,0.451421628174531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160912,0.144304802694867,0.266715417757184,0.171303414823733,0.203271242693515,0.101970708268705,0.394438982333531,0.129066534519171,0.216221121253203,0.122608361173039,0.688598059819172,1.10474964941364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160913,0.125038578206966,0.279735606511621,0.19487212706817,0.134320863018327,0.117124518882902,0.39793357077266,0.172929521909584,0.385523802518866,0.11198973392319,0.680654241582449,1.11043138718424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160914,0.157309320897912,0.29566853780658,0.187410308033863,0.17148701738796,0.317973462005428,0.39793357077266,0.0848429662617132,0.385305210096453,0.0977709685048934,0.4410602009211,0.372546307276332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160915,0.164607520717154,0.422538043024218,0.204916537360886,0.197289160987774,0.198897412667524,0.113730362408311,0.153628867364827,0.399486965608053,0.274223466500876,0.44086007907809,0.255224313074799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160916,0.136036334863897,0.361223861007177,0.170893719742509,0.171842266060343,0.135633760920236,0.109241631467242,0.126960961369053,0.340392603876946,0.124744609190194,0.407229962168552,0.308381201476125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160917,0.131508096090435,0.371896646888112,0.196550484561184,0.158220796599629,0.174446874546555,0.41742850055823,0.119794281922527,0.283460748343425,0.13488276853807,0.329323367391718,0.266034712811726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160918,0.175852479093048,0.370823518188515,0.196980897215059,0.163884548355775,0.156004926186121,0.41742850055823,0.127955994259839,0.179234273237993,0.124622592838477,0.327082963725529,0.351968264601097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160919,0.148549237694554,0.195890736878911,0.199111252837725,0.204148281220041,0.238638735848535,0.392825820380434,0.0821323749939649,0.278997561603448,0.111771074008063,0.314231141637499,0.326999201448997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160920,0.14777292963647,0.171612828598749,0.170378253985946,0.150306600261451,0.245599389415088,0.166152085011603,0.104633113829429,0.188552692922627,0.108185910573468,0.367073251870427,0.306813531514835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160921,0.181052852624445,0.199144792505556,0.244590506611282,0.182039881994119,0.234225079663161,0.0712080574658537,0.136020460764539,0.105098509539797,0.310981961888689,0.304679152590754,0.311274936902465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160922,0.154108894079519,0.328551626694875,0.223391241216078,0.187597046732888,0.274333259092294,0.0650486108448617,0.135058679665038,0.0961472127980111,0.13296252542644,0.356092518984187,0.311617120307576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160923,0.195651147475708,0.399718756844644,0.186613181401268,0.137343949106533,0.126071061800155,0.110092659467882,0.253479121014043,0.12885557847165,0.146547036729069,0.356691107407242,0.307919719332473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160924,0.105416064709416,0.129607219113694,0.224684475715416,0.126742448177614,0.144159380473499,0.148639988242159,0.164713296004559,0.14333974159319,0.115790255129138,0.212402352695621,0.308807847670178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160925,0.107890255496624,0.204136461635015,0.206168181047011,0.162001493972709,0.102413463779776,0.160976242639248,0.134294419406882,0.160512412138747,0.0934002845132808,0.355020661981707,0.329316137191083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160926,0.128605013958156,0.149305255572384,0.180669915551813,0.189806287142804,0.0994351727565686,0.138080271161353,0.122722409610128,0.143765998513992,0.164753822256455,0.370674926751844,0.303353638301842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160927,0.15418581756993,0.172306105954726,0.216320574900286,0.124487326332964,0.0979925682324086,0.121425914711334,0.105637209369919,0.0978355223611674,0.0820299443605525,0.409108616286873,0.308387897022654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160928,0.163213331205682,0.245188096765165,0.895007559899532,0.178133355396299,0.1078030744013,0.0599978133012755,0.1487204450793,0.118785336831106,0.0909576681278274,0.626398604133901,0.294528642112521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,0.166836909125157,0.250501551932906,0.168500289846045,0.16706328706643,0.114257719805832,0.187836241889625,0.119722918873679,0.151941016003722,0.118514617849621,0.342826970334065,0.296433915203531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,0.161163301930951,0.140266954305643,0.170138251798562,0.172844007134253,0.121720468127239,0.222460307615277,0.13841500063294,0.154641783750946,0.162201167208538,0.373163564528408,0.316743545203099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161001,0.137004156187876,0.227893744213271,0.176763364545816,0.159949687384391,0.0721700399773325,0.229860491342273,0.128361270236098,0.152654266217941,0.173617235052046,0.3715319559223,0.313322299727044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161002,0.125445884951541,0.235325011874339,0.153861934347016,0.135511059330734,0.0998701685542942,0.259776099956052,0.138556386620778,0.122578268083671,0.16955304225585,0.526880431347364,0.202708170588305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161003,0.0829432049090432,0.146758327962728,0.174830335142849,0.0872330324008982,0.0758467181393416,0.143438877293616,0.139602054566234,0.109476361708577,0.178253064275117,0.404956883092487,0.179725138534879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161004,0.154074099317765,0.112379085013975,0.122954060753153,0.304862897149826,0.0390157853616352,0.200910248790566,0.15106860799264,0.284464393621576,0.214317362557678,0.297944292103802,0.112156369349482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161005,0.11252450201641,0.207172338192866,0.124407479208235,0.2867858993357,0.0548393818637184,0.215460158247677,0.273756152215956,0.12236653978421,0.153440473934121,0.283298806583084,0.149099523389829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161006,0.160751136431285,0.0856116564466246,0.104693291896788,0.274784144568136,0.209397155760413,0.202843180710986,0.236025277648992,0.139213545782215,0.138659003053699,0.399428435052327,0.252456681584076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161007,0.0533491899631392,0.103685887264069,0.506381113678968,0.273763600153151,0.17866327660706,0.226736833459995,0.192864447255271,0.117547549147582,0.128633272554717,0.395299295653829,0.2653068834998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161008,0.0551907985797774,0.190689615336726,0.453914720416314,0.242030961624582,0.0735845871240999,0.235972845236983,0.199220656303616,0.13543462786542,0.248743869620922,0.370045000619074,0.23571406715328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161009,0.0867712216248295,0.164534146022188,0.425124405048511,0.295684463585717,0.0566550651489626,0.245020969897741,0.112766812198091,0.144455182646956,0.240906819693654,0.409938864021031,0.248652385085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161010,0.0733038155820706,0.191541899261508,0.436610763867945,0.248317218420748,0.0591531320549667,0.282486478631577,0.16070205853691,0.134578298469873,0.138624131378677,0.404805857721307,0.211088926022257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161011,0.100808231907226,0.227110658376739,0.401195093608969,0.243877722659961,0.059549619078645,0.171632193108504,0.162539821034041,0.129108102006225,0.254635877898579,0.444038390301374,0.170251993529594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161012,0.106601020206005,0.235957860574538,0.128877687668057,0.243086439863235,0.197640399262793,0.231002868171893,0.144510291313969,0.122368042035522,0.175288785651746,0.394348094694335,0.224072950030144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161013,0.143378379569413,0.0785543304905764,0.127815590588241,0.257025984528383,0.0514477293171333,0.23340053084334,0.150371098317017,0.135693371276871,0.209027388893594,0.437208112651538,0.263720262727271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161014,0.145108378703267,0.175887930429737,0.121956589598321,0.231488723601767,0.197926505296563,0.225043728852946,0.154713637168495,0.122761665442144,0.157443519049793,0.423093181227265,0.158152542463827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161015,0.224582760091998,0.275070312129326,0.11665735824789,0.199094610091637,0.0831796252168333,0.127882894568039,0.109678155551327,0.0812101359179825,0.288481808392418,0.44937628978254,0.151938496067583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161016,0.184569104237194,0.174854770350552,0.358960721902947,0.211753182393383,0.088460397034964,0.266698024208473,0.169109342062362,0.158911422415968,0.0562181246342634,0.42794609830062,0.102086015276081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161017,0.139392394711035,0.186538082382491,0.0556604198704551,0.216632829752836,0.155267007596238,0.266698024208473,0.185730044077302,0.155972376314653,0.105444814155924,0.476440234103922,0.241212497519256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161018,0.172250557730551,0.219384314876318,0.446075845101211,0.201881707218705,0.142789302479403,0.25835122692229,0.214062806133098,0.0874176749132953,0.183800106877298,0.399167986290683,0.189194326000264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
