Dates,GCNY3M Index,GCNY10YR Index,SHIF3M Index,FXI US EQUITY,VXFXI INDEX
2015-02-27,3.17,3.37,4.9,43.76,20.93
2015-03-02,3.11,3.4,4.898,43.85,20.66
2015-03-03,3.11,3.41,4.8979,42.7,20.68
2015-03-04,3.11,3.44,4.8959,42.02,20.92
2015-03-05,3.06,,4.896,41.7,20.85
2015-03-06,3.06,,4.8978,41.26,20.81
2015-03-09,3.12,3.51,4.8979,41.74,21.34
2015-03-10,3.15,3.52,4.8988,40.77,21.89
2015-03-11,3.15,,4.9,40.87,21.95
2015-03-12,3.2,,4.9,41.28,22.44
2015-03-13,3.27,3.45,4.9,41.49,23.07
2015-03-16,3.29,3.51,4.905,42.24,23.67
2015-03-17,3.27,3.55,4.905,42.42,23.38
2015-03-18,3.13,3.54,4.906,43.16,23.33
2015-03-19,3.13,,4.904,43.15,22.27
2015-03-20,3.15,3.55,4.902,43.34,21.22
2015-03-23,3.62,3.53,4.899,43.2,21.2
2015-03-24,3.06,,4.898,43,20.15
2015-03-25,3.27,3.53,4.8975,42.51,20.14
2015-03-26,3.28,,4.8975,42.47,20.17
2015-03-27,3.06,,4.8975,43.1,20.56
2015-03-30,3.05,3.6,4.8975,44.74,23.93
2015-03-31,3.34,3.63,4.8975,44.4,22.42
2015-04-01,3.3,,4.8975,45.2,23.12
2015-04-02,3.15,,4.8975,45.66,22.87
2015-04-03,3.26,3.58,4.888,,
2015-04-06,,,,46.22,24.38
2015-04-07,3.19,3.61,4.8585,46.37,24.35
2015-04-08,3.27,,4.8305,49.22,29.65
2015-04-09,3.24,3.7,4.8008,51.12,34.08
2015-04-10,3.09,,4.7821,50.79,33.85
2015-04-13,3.16,,4.7667,51.34,38.09
2015-04-14,3.16,,4.7535,50.99,34.53
2015-04-15,3.15,,4.7365,51.34,32.44
2015-04-16,3.3,,4.72,52.23,31
2015-04-17,3.17,,4.703,50.03,32.67
2015-04-20,3.06,,4.6133,50.41,32.39
2015-04-21,2.8,3.47,4.4845,51.5,30.95
2015-04-22,2.8,3.45,4.4161,52.39,31.45
2015-04-23,2.8,3.44,4.3431,51.85,31.84
2015-04-24,2.8,3.47,4.2641,51.92,33.03
2015-04-27,,,4.161,52.711,33.89
2015-04-28,2.8,,4.08,52.71,32.58
2015-04-29,2.8,3.44,4.035,51.98,32.31
2015-04-30,3.63,,3.97,51.33,30.82
2015-05-01,,,,51.8,30.1
2015-05-04,2.94,3.39,3.923,52.21,29.31
2015-05-05,2.5,3.42,3.8815,50.33,30.73
2015-05-06,2.77,3.44,3.846,49.31,31.51
2015-05-07,3,,3.823,49.29,31.01
2015-05-08,2.66,3.45,3.7985,50.51,30.68
2015-05-11,2.63,3.4,3.735,50.07,29.07
2015-05-12,2.54,,3.681,49.79,29.11
2015-05-13,2.54,,3.634,49.21,27.45
2015-05-14,2.5,3.42,3.482,49.66,27.09
2015-05-15,2.19,3.4,3.323,50.6,27.21
2015-05-18,2.25,3.43,3.2,49.85,27.7
2015-05-19,2.5,3.45,3.156,50.53,28.94
2015-05-20,2.16,,3.071,50.04,28.68
2015-05-21,2.73,,3.014,49.84,28.08
2015-05-22,2.22,,2.959,51.34,29.71
2015-05-25,2.18,3.45,2.903,,
2015-05-26,2.23,3.45,2.881,51.6,31.28
2015-05-27,4.04,,2.869,51.55,30.76
2015-05-28,2,,2.865,49.68,31.78
2015-05-29,2.5,3.6,2.864,48.76,30.58
2015-06-01,1.85,3.64,2.8565,49.3,31.18
2015-06-02,1.85,3.63,2.862,49.31,30.57
2015-06-03,2.12,3.62,2.871,49.65,29.87
2015-06-04,2.07,3.64,2.8825,49.34,31.37
2015-06-05,2.08,3.62,2.885,48.96,31.48
2015-06-08,2.09,3.6,2.887,49.41,32.29
2015-06-09,1.98,3.59,2.902,48.73,32.37
2015-06-10,1.85,3.59,2.902,48.27,30.42
2015-06-11,1.93,3.62,2.909,48.69,29.59
2015-06-12,2.11,3.64,2.921,49.1,30.1
2015-06-15,1.85,,2.96,47.61,31.12
2015-06-16,2.12,,2.981,46.99,31.99
2015-06-17,2.01,3.65,2.999,47.13,31.13
2015-06-18,1.85,3.6,3.054,47.22,30.24
2015-06-19,2.01,3.6,3.105,46.79,29.73
2015-06-22,,,,47.4,29.12
2015-06-23,2.05,3.62,3.173,48.5,28.13
2015-06-24,2.07,3.63,3.211,48.36,27.8
2015-06-25,1.96,3.63,3.25,47.56,27.58
2015-06-26,1.99,3.63,3.277,46.21,29.36
2015-06-29,2.12,3.63,3.248,45,32.25
2015-06-30,1.91,3.62,3.233,46.1,31.62
2015-07-01,1.98,3.63,3.213,45.73,30.95
2015-07-02,2.09,3.63,3.212,45.81,30.31
2015-07-03,2.11,3.64,3.202,,
2015-07-06,2,3.59,3.203,43.84,31.53
2015-07-07,2.08,3.52,3.192,41.96,36.23
2015-07-08,1.85,3.47,3.186,38.95,46.81
2015-07-09,2.08,3.46,3.182,40.9,42.75
2015-07-10,1.99,3.48,3.177,42.76,38.91
2015-07-13,1.99,3.54,3.1709,42.91,34.37
2015-07-14,2.12,3.55,3.1642,42.72,32.56
2015-07-15,2.16,3.57,3.1598,41.73,32.14
2015-07-16,2.46,,3.155,42.54,30.23
2015-07-17,2.15,3.57,3.152,42.84,29.52
2015-07-20,2.67,3.58,3.1505,42.57,28.29
2015-07-21,2.14,3.53,3.1512,42.75,27.19
2015-07-22,2.14,3.55,3.1563,42.31,26.51
2015-07-23,2.12,,3.16,42.3,28.94
2015-07-24,2.12,,3.1635,41.74,30.61
2015-07-27,1.99,3.49,3.1645,40.13,38.51
2015-07-28,1.99,,3.1638,40.79,33.85
2015-07-29,2.05,,3.1635,41.27,30.97
2015-07-30,2.19,,3.1605,40.64,30.25
2015-07-31,2.33,3.6,3.1575,40.48,30.35
2015-08-03,2.28,,3.153,39.89,30.99
2015-08-04,2.22,3.55,3.15,40.17,29.53
2015-08-05,2.25,3.49,3.143,40.45,29.11
2015-08-06,2.2,,3.137,40.11,29.17
2015-08-07,2.12,,3.127,40.53,29.09
2015-08-10,2.16,3.48,3.1223,41.44,29.27
2015-08-11,2.2,,3.118,40.9,32.02
2015-08-12,2.2,,3.1125,40.01,33.28
2015-08-13,2.12,,3.101,40.31,31.43
2015-08-14,2.12,,3.097,40.43,29.87
2015-08-17,2.21,3.55,3.091,40.17,30.37
2015-08-18,2.12,,3.093,39.33,30.99
2015-08-19,2.12,,3.094,38.45,32.67
2015-08-20,2.79,3.55,3.093,37.5,36.33
2015-08-21,2.12,,3.09,36.56,40.51
2015-08-24,2.16,,3.09,34.23,58.4
2015-08-25,2.16,3.48,3.091,35.01,53.03
2015-08-26,2.16,3.47,3.0975,35.79,47.13
2015-08-27,2.16,,3.096,37.47,41.8
2015-08-28,2.12,,3.098,36.36,45.85
2015-08-31,2.21,3.4,3.1,35.91,45.58
2015-09-01,2.12,,3.1026,34.28,53.69
2015-09-02,2.12,,3.1026,34.67,49.23
2015-09-03,,,,34.87,47.36
2015-09-04,,,,33.58,55.47
2015-09-07,2.21,3.35,3.099,,
2015-09-08,2,,3.095,35.95,48.96
2015-09-09,2.12,,3.092,35.99,46.86
2015-09-10,2.12,,3.093,36.06,49.02
2015-09-11,2.06,3.35,3.097,36.34,47.71
2015-09-14,2,,3.106,35.98,47.48
2015-09-15,2.06,3.34,3.113,36.45,45.72
2015-09-16,2.12,,3.116,37.54,42.51
2015-09-17,2,,3.1268,37.11,39.17
2015-09-18,2.21,,3.1355,36.29,40.85
2015-09-21,2.06,3.35,3.141,36.81,37.84
2015-09-22,2.06,3.35,3.1448,36.17,39.91
2015-09-23,2.14,3.35,3.1468,35.66,40.64
2015-09-24,2.12,,3.1518,35.38,41.41
2015-09-25,2.14,3.35,3.153,35.26,40.34
2015-09-28,2.06,,3.152,34.62,43.47
2015-09-29,2.21,3.28,3.153,34.59,42.84
2015-09-30,2.21,3.27,3.153,35.47,40.24
2015-10-01,,,,35.71,38.96
2015-10-02,,,,37.01,37.79
2015-10-05,,,,37.67,36.58
2015-10-06,,,,37.11,36.34
2015-10-07,,,,38.66,35.56
2015-10-08,2.17,3.27,3.1515,38.84,34.9
2015-10-09,2.17,,3.1585,38.66,34.11
2015-10-12,2.24,3.17,3.173,38.69,32.77
2015-10-13,2.66,,3.1825,38.19,32.81
2015-10-14,2.17,3.09,3.186,38.35,33.53
2015-10-15,2.11,,3.1846,39.62,32.23
2015-10-16,2.12,,3.1826,39.76,32
2015-10-19,2.11,3.14,3.1783,39.38,31.5
2015-10-20,2.17,3.12,3.175,39.43,31.24
2015-10-21,2.12,3.09,3.169,38.85,31.15
2015-10-22,2.21,3.09,3.157,39.7,30.43
2015-10-23,2.21,3.08,3.144,40.37,30.31
2015-10-26,2.21,3.05,3.084,39.49,31.27
2015-10-27,2.24,3.03,3.047,39.18,31.38
2015-10-28,2.21,3,3.038,38.76,31.44
2015-10-29,2.24,3.08,3.036,38.38,31.62
2015-10-30,2.3,,3.036,38.27,29.65
2015-11-02,2.12,,3.042,38.59,29.28
2015-11-03,2.12,,3.0425,38.63,28.72
2015-11-04,2.39,3.14,3.0415,39.12,28.92
2015-11-05,2.29,,3.0405,39.31,29.51
2015-11-06,2.39,,3.0355,38.95,28.47
2015-11-09,2.39,3.26,3.033,38.17,30.48
2015-11-10,2.29,,3.034,37.91,29.94
2015-11-11,2.29,3.21,3.034,37.92,28.92
2015-11-12,2.39,3.19,3.034,37.89,29.43
2015-11-13,2.45,3.18,3.034,37.13,31.01
2015-11-16,2.12,,3.038,37.69,31.11
2015-11-17,2.12,,3.04,37.52,30.22
2015-11-18,2.53,3.17,3.0441,37.78,29.08
2015-11-19,2.29,3.18,3.044,37.83,28.99
2015-11-20,2.29,,3.044,38.47,28.67
2015-11-23,2.12,,3.046,38.05,27.52
2015-11-24,2.29,,3.05,38.06,27.67
2015-11-25,2.39,,3.05,37.97,26.91
2015-11-26,2.29,3.123,3.05,,
2015-11-27,2.12,,3.05,36.93,27.56
2015-11-30,2.45,,3.05,37.45,29.42
2015-12-01,2.36,3.09,3.047,37.63,28.57
2015-12-02,2.55,3.08,3.042,37.31,28.83
2015-12-03,2.34,3.08,3.043,37.04,28.56
2015-12-04,2.34,3.08,3.043,37.36,27.39
2015-12-07,2.34,,3.048,36.8,27.99
2015-12-08,2.12,3.05,3.051,36.24,29.6
2015-12-09,2.42,3.06,3.047,35.86,29.5
2015-12-10,2.55,3.06,3.046,35.52,30.87
2015-12-11,2.34,3.05,3.051,34.53,36.42
2015-12-14,2.34,3.03,3.0461,35.04,35.26
2015-12-15,2.55,3.05,3.051,35.64,32.49
2015-12-16,2.12,3.04,3.0475,36.27,30.12
2015-12-17,2.58,3.05,3.0481,35.83,28.72
2015-12-18,2.42,3.05,3.0501,36.175,28.9
2015-12-21,2.4,2.94,3.0551,35.77,28.02
2015-12-22,2.25,2.93,3.0611,35.83,27.25
2015-12-23,2.25,2.9,3.0735,36.545,25.87
2015-12-24,2.25,2.9,3.0774,36.46,25.75
2015-12-25,2.38,,3.0825,,
2015-12-28,2.23,2.84,3.0878,35.87,27.69
2015-12-29,2.23,2.83,3.0882,35.99,26.73
2015-12-30,2.21,2.85,3.0882,35.41,26.6
2015-12-31,2.21,2.86,3.0852,35.29,27.02
2016-01-01,,,,,
2016-01-04,,,3.086,34.15,32.07
2016-01-05,2.37,2.93,3.086,33.96,31.52
2016-01-06,2.4,2.93,3.082,33.22,33.36
2016-01-07,2.26,2.9,3.0746,31.95,43.85
2016-01-08,2.38,2.87,3.067,31.62,43.54
2016-01-11,2.23,2.86,3.0585,31.45,41.43
2016-01-12,2.42,2.83,3.053,31.4,39.64
2016-01-13,2.3,2.83,3.041,30.82,40.58
2016-01-14,2.31,2.77,3.027,31.26,37.76
2016-01-15,2.21,2.78,3.008,29.795,43.27
2016-01-18,2.3,2.82,2.985,,
2016-01-19,2.3,2.81,2.976,30.54,39.62
2016-01-20,2.35,2.85,2.9705,29.46,43.36
2016-01-21,2.25,2.84,2.986,29.66,43.26
2016-01-22,2.21,2.84,3.031,30.73,38.71
2016-01-25,2.26,2.89,3.0415,29.985,40.53
2016-01-26,2.21,2.89,3.073,30.2,39.98
2016-01-27,2.3,2.94,3.104,29.78,39.24
2016-01-28,2.33,2.94,3.107,30.22,38.14
2016-01-29,2.35,2.89,3.103,31.2,34.52
2016-02-01,2.35,2.87,3.082,30.53,35.61
2016-02-02,2.35,2.87,3.081,29.75,38.31
2016-02-03,2.35,2.95,3.071,30.23,37.77
2016-02-04,2.27,2.92,3.061,29.95,38.13
2016-02-05,2.23,2.89,3.06,29.73,39.69
2016-02-08,,,,29.14,43.09
2016-02-09,,,,28.87,46.2
2016-02-10,,,,29.07,43.48
2016-02-11,,,,28.44,46.73
2016-02-12,,,,29.07,44.89
2016-02-15,2.33,2.88,3.041,,
2016-02-16,2.33,2.88,3.029,30.29,40.99
2016-02-17,2.33,2.87,3.014,30.76,39.02
2016-02-18,2.21,2.88,3.004,30.47,38.6
2016-02-19,2.12,2.87,2.967,30.46,37.23
2016-02-22,2.28,2.89,2.947,31.32,34.39
2016-02-23,2.28,2.89,2.927,30.54,35.89
2016-02-24,2.2,2.89,2.901,30.45,37.49
2016-02-25,2.2,2.9,2.899,30.35,38.9
2016-02-26,2.2,2.91,2.899,30.42,37.35
2016-02-29,2.25,2.9,2.899,30.28,37.58
2016-03-01,2.16,2.89,2.8835,31.37,34.39
2016-03-02,2.16,2.9,2.857,32.05,32.53
2016-03-03,2.2,2.92,2.84,32.08,32.18
2016-03-04,2.11,2.92,2.832,32.99,32.28
2016-03-07,2.1,,2.823,32.61,32.56
2016-03-08,2.12,2.95,2.814,31.86,33.36
2016-03-09,2.11,2.94,2.807,31.98,33.26
2016-03-10,2.11,2.92,2.804,31.73,32.19
2016-03-11,2.19,2.89,2.799,32.86,30.63
2016-03-14,2.13,2.88,2.793,32.9,30.1
2016-03-15,2.13,2.89,2.793,32.7,29.91
2016-03-16,2.13,2.88,2.793,33.07,28.78
2016-03-17,2.11,2.87,2.791,33.455,28.22
2016-03-18,2.11,2.88,2.793,33.68,27.49
2016-03-21,2.12,2.88,2.795,33.71,27.32
2016-03-22,2.12,2.89,2.797,33.44,27.67
2016-03-23,2.12,2.89,2.798,32.97,28.17
2016-03-24,2.11,2.87,2.799,32.74,28.62
2016-03-25,2.12,2.85,2.797,,
2016-03-28,2.11,2.88,2.797,33.01,29.3
2016-03-29,2.11,2.88,2.8002,33.34,28.99
2016-03-30,2.1,2.89,2.8115,33.84,28.34
2016-03-31,2.1,2.89,2.8248,33.765,28.42
2016-04-01,2.12,2.88,2.8385,33.58,29.31
2016-04-04,,,,33.17,29.71
2016-04-05,2.1,2.89,2.846,32.42,30.72
2016-04-06,2.11,2.89,2.845,33.03,29.7
2016-04-07,2.12,2.91,2.847,32.4,31.02
2016-04-08,2.12,2.91,2.8455,32.82,29.47
2016-04-11,2.12,2.93,2.8485,33.21,28.9
2016-04-12,2.15,2.92,2.847,33.67,27.84
2016-04-13,2.15,2.94,2.8485,34.99,28.08
2016-04-14,2.15,2.95,2.8487,34.92,27.74
2016-04-15,2.11,2.94,2.848,34.48,27.57
2016-04-18,2.12,2.92,2.848,34.7,26.97
2016-04-19,2.11,2.91,2.85,35.12,26.42
2016-04-20,2.11,2.93,2.851,34.72,27.63
2016-04-21,2.13,2.95,2.861,34.48,27.93
2016-04-22,2.14,2.95,2.868,34.35,27.47
2016-04-25,2.23,2.95,2.8735,33.94,28.12
2016-04-26,2.21,2.94,2.8775,34.14,27.17
2016-04-27,2.21,2.94,2.883,34.39,26.82
2016-04-28,2.19,2.91,2.8925,34.07,27.56
2016-04-29,2.23,2.92,2.908,33.53,28.94
2016-05-02,,,,33.47,29.31
2016-05-03,2.19,2.91,2.9044,32.655,30.24
2016-05-04,2.19,2.91,2.899,32.25,30.48
2016-05-05,2.27,2.91,2.896,32.3,29.76
2016-05-06,2.25,2.93,2.894,32.11,29.3
2016-05-09,2.25,2.92,2.892,31.62,30.66
2016-05-10,2.24,2.91,2.892,32.35,27.91
2016-05-11,2.24,2.91,2.894,31.81,27.46
2016-05-12,2.2,,2.8955,31.75,27.2
2016-05-13,2.18,,2.9035,31.24,28.81
2016-05-16,2.19,,2.9075,31.85,27.86
2016-05-17,2.22,,2.9158,31.655,28.81
2016-05-18,2.23,,2.9227,31.41,29.76
2016-05-19,2.22,2.96,2.9273,31.24,29.2
2016-05-20,2.14,2.95,2.9288,31.64,28.36
2016-05-23,2.65,,2.93,31.57,27.9
2016-05-24,2.2,2.96,2.933,32.18,26.73
2016-05-25,2.2,2.95,2.9385,32.77,25.79
2016-05-26,2.42,2.96,2.941,32.65,25.45
2016-05-27,2.2,2.96,2.942,32.84,25.04
2016-05-30,2.45,2.97,2.9455,,
2016-05-31,2.65,2.97,2.946,33.65,27.23
2016-06-01,2.42,3,2.946,33.435,27.74
2016-06-02,2.65,3.02,2.946,33.73,26.58
2016-06-03,2.43,3.01,2.947,33.77,26.22
2016-06-06,2.43,,2.946,34.2,26.52
2016-06-07,2.23,3.01,2.946,34.64,26.87
2016-06-08,2.25,3.02,2.946,34.74,25.95
2016-06-09,,,,34.54,25.4
2016-06-10,,,,33.61,28.51
2016-06-13,2.24,3,2.9476,32.9,32.96
2016-06-14,2.23,2.96,2.9508,32.99,34.23
2016-06-15,2.23,2.96,2.9521,33.04,32.29
2016-06-16,2.23,2.96,2.9523,32.945,31.34
2016-06-17,2.23,2.95,2.9568,32.81,31.1
2016-06-20,,2.96,2.9572,33.39,28.86
2016-06-21,,2.96,2.9573,33.48,29.07
2016-06-22,,2.96,2.9593,33.76,30.91
2016-06-23,,2.94,2.9605,34.58,27.93
2016-06-24,,2.93,2.9626,32.48,32.05
2016-06-27,,2.86,2.9618,32.38,31.79
2016-06-28,,2.86,2.9638,33.16,27.95
2016-06-29,,2.88,2.9639,33.76,26.96
2016-06-30,,2.86,2.9659,34.22,26.12
2016-07-01,,2.86,2.9661,34.48,25.68
2016-07-04,,2.83,2.9672,,
2016-07-05,,2.85,2.9605,33.7,27.22
2016-07-06,,2.86,2.953,33.62,27.5
2016-07-07,,2.84,2.9455,33.46,26.91
2016-07-08,,2.82,2.936,34.18,25.36
2016-07-11,,2.84,2.931,34.44,25.96
2016-07-12,,2.85,2.924,35.14,26.08
2016-07-13,,2.86,2.907,34.99,25.16
2016-07-14,,2.86,2.888,35.56,24.02
2016-07-15,,2.85,2.877,35.46,22.25
2016-07-18,,2.84,2.87,35.75,22.99
2016-07-19,,2.84,2.865,35.08,23.65
2016-07-20,,2.82,2.8615,35.5,23.4
2016-07-21,,2.81,2.8575,35.47,23.49
2016-07-22,,2.81,2.856,35.66,22.73
2016-07-25,,2.83,2.854,35.37,23.04
2016-07-26,,2.82,2.851,35.79,23.26
2016-07-27,,2.82,2.849,35.65,22.73
2016-07-28,,2.81,2.8465,35.46,22.28
2016-07-29,,2.8,2.846,35.43,21.44
2016-08-01,,2.81,2.844,35.31,21.74
2016-08-02,,2.791,2.839,35.2,23.52
2016-08-03,,2.786,2.8335,35.32,22.88
2016-08-04,,2.786,2.822,35.4,22.49
2016-08-05,,2.766,2.8185,35.94,21.6
2016-08-08,,,2.815,36.14,21.65
2016-08-09,,2.755,2.8105,36.48,20.68
2016-08-10,,2.717,2.8085,36.27,21.01
2016-08-11,,2.704,2.805,37.04,21.43
2016-08-12,,2.675,2.8045,37.12,20.89
2016-08-15,,2.656,2.8028,37.955,21.96
2016-08-16,,2.68,2.7995,37.79,23.24
2016-08-17,,2.702,2.796,37.53,23
2016-08-18,,2.698,2.794,37.86,22.14
2016-08-19,,2.715,2.793,37.65,21.68
2016-08-22,,2.697,2.7944,37.31,21.9
2016-08-23,,2.744,2.793,37.3,21.7
2016-08-24,,2.781,2.794,37.12,22.86
2016-08-25,,2.773,2.795,37.09,22.82
2016-08-26,,2.744,2.796,36.93,21.94
2016-08-29,,2.777,2.795,37.21,21.58
2016-08-30,,2.814,2.795,37.45,21.94
2016-08-31,,2.808,2.794,37.05,22.36
2016-09-01,,2.799,2.791,37.33,22.28
2016-09-02,,2.787,2.788,38.08,21.32
2016-09-05,,2.798,2.786,,
2016-09-06,,2.813,2.7845,38.66,21.58
2016-09-07,,2.82,2.781,38.65,21.28
2016-09-08,,2.818,2.781,39.02,21.92
2016-09-09,,2.81,2.7831,38.23,25.02
2016-09-12,,2.801,2.7849,38.28,23.09
2016-09-13,,2.773,2.785,37.26,25.83
2016-09-14,2.15,2.773,2.7885,37.26,25.1
2016-09-15,,,,37.95,24.22
2016-09-16,,,,37.73,23.83
2016-09-19,,2.767,2.796,37.81,24.18
2016-09-20,2.132,2.754,2.799,37.89,24.06
2016-09-21,2.134,2.765,2.8009,38.82,22.31
2016-09-22,2.142,2.758,2.803,38.96,22.4
2016-09-23,2.228,2.742,2.804,38.31,22.56
2016-09-26,,2.729,2.804,37.52,24.45
2016-09-27,,2.734,2.8025,38,23.08
2016-09-28,,2.74,2.8015,38.32,22.53
2016-09-29,,2.746,2.8015,37.92,24.25
2016-09-30,,2.736,2.8015,38.01,23.07
2016-10-03,,,,38.05,23.34
2016-10-04,,,,37.74,23.95
2016-10-05,,,,38.66,24.18
2016-10-06,,,,38.8,24.1
2016-10-07,,,,38.49,24.51
2016-10-10,,2.683,2.8015,39.04,24.81
2016-10-11,,2.705,2.8015,37.88,25.95
2016-10-12,,2.725,2.8015,37.83,24.66
2016-10-13,2.033,2.717,2.8025,37.23,26.17
2016-10-14,2.093,2.708,2.8025,37.59,24.64
2016-10-17,,2.705,2.804,37.25,25.12
2016-10-18,2.025,2.708,2.804,37.86,24.68
2016-10-19,,2.679,2.804,37.9,24.34
2016-10-20,,2.664,2.8054,37.85,23.77
2016-10-21,,2.657,2.8096,37.83,22.58
2016-10-24,,2.689,2.813,38.11,22.61
2016-10-25,,2.711,2.814,37.97,22.47
2016-10-26,,2.744,2.8164,37.59,23.12
2016-10-27,,2.716,2.8207,37.26,23.57
2016-10-28,,2.712,2.8221,36.85,24.82
2016-10-31,,2.744,2.8233,36.86,25.55
2016-11-01,,2.73,2.8254,37.1,26.37
2016-11-02,,2.74,2.8296,36.62,26.68
2016-11-03,,2.733,2.838,36.56,27.81
2016-11-04,,2.731,2.8458,36.24,29.1
2016-11-07,,2.755,2.8576,37.36,26.7
2016-11-08,,2.768,2.8648,37.63,27.08
2016-11-09,,2.761,2.8655,36.74,25.33
2016-11-10,,2.811,2.8701,36.39,26.06
2016-11-11,,2.836,2.8751,35.98,26.08
2016-11-14,,2.884,2.8846,35.76,26.35
2016-11-15,,2.858,2.8955,36.26,24.45
2016-11-16,,2.893,2.9125,35.83,24.1
2016-11-17,,2.902,2.9325,35.97,23
2016-11-18,,2.901,2.9505,35.94,21.58
2016-11-21,,2.885,2.9701,36.24,21.11
2016-11-22,,2.885,2.9765,36.88,21.08
2016-11-23,,2.865,2.9857,36.74,21.13
2016-11-24,,2.859,2.9956,,
2016-11-25,,2.874,3.0026,37.09,21.59
2016-11-28,,2.883,3.0113,37.23,23.35
2016-11-29,,2.992,3.0172,37.46,23.62
2016-11-30,,2.953,3.0358,37.59,23.35
2016-12-01,,3.013,3.0556,37.59,23.8
2016-12-02,,3.021,3.0686,37.31,23.88
2016-12-05,,3.066,3.0889,37.26,22.22
2016-12-06,,3.108,3.1039,37.26,21.18
2016-12-07,,3.092,3.1134,37.69,20.88
2016-12-08,,3.093,3.1144,37.69,21.46
2016-12-09,,3.115,3.1265,37.47,20.94
2016-12-12,2.408,3.19,3.1377,36.61,23.29
2016-12-13,2.444,3.203,3.1498,37.01,22.42
2016-12-14,,3.235,3.1568,36.2,23.76
2016-12-15,,3.383,3.1635,35.88,24.15
2016-12-16,,3.294,3.1774,35.5,24.42
2016-12-19,,3.378,3.1898,35.36,22.98
2016-12-20,,3.42,3.204,35.23,23.06
2016-12-21,,3.257,3.2164,35.11,22.07
2016-12-22,,3.23,3.2267,34.06,23.36
2016-12-23,,3.192,3.2337,33.97,22.91
2016-12-26,,3.183,3.2414,,
2016-12-27,,3.198,3.2512,34.05,23.55
2016-12-28,,3.139,3.2592,34.36,24.59
2016-12-29,,3.047,3.2651,34.81,24.13
2016-12-30,,3.06,3.2726,34.71,24.61
2017-01-02,,,,,
2017-01-03,,3.117,3.2813,35.15,23.08
2017-01-04,,3.182,3.2912,35.51,21.97
2017-01-05,,3.219,3.3384,36.02,20.77
2017-01-06,,3.213,3.4388,35.75,20.57
2017-01-09,,3.176,3.5152,35.8,20.44
2017-01-10,,3.189,3.5526,36.27,20.9
2017-01-11,,3.209,3.5853,36.53,20.85
2017-01-12,,3.192,3.6536,36.49,20.45
2017-01-13,,3.199,3.6874,36.57,19.47
2017-01-16,,3.258,3.7018,,
2017-01-17,,3.265,3.7222,36.4,19.7
2017-01-18,,3.268,3.7491,36.58,19.61
2017-01-19,,3.275,3.803,36.43,19.59
2017-01-20,2.622,3.27,3.8213,36.29,18.45
2017-01-23,,3.259,3.8401,36.47,18.78
2017-01-24,,3.274,3.8401,36.62,18.26
2017-01-25,,3.355,3.8551,36.78,17.09
2017-01-26,,3.365,3.8706,36.85,17.29
2017-01-27,,,,36.82,16.79
2017-01-30,,,,36.68,18.5
2017-01-31,,,,36.69,19.17
2017-02-01,,,,36.67,18.75
2017-02-02,,,,36.68,18.24
2017-02-03,,3.423,3.9175,36.63,17.82
2017-02-06,,3.497,3.9497,36.79,18.3
2017-02-07,,3.474,4.016,36.77,17.97
2017-02-08,,3.45,4.1094,37.31,18.61
2017-02-09,,3.419,4.144,37.81,19.04
2017-02-10,,3.437,4.1727,38.01,19.24
2017-02-13,,3.421,4.2029,38.25,19.15
2017-02-14,2.626,3.421,4.2148,38.24,19.02
2017-02-15,2.622,3.441,4.2394,38.82,19.92
2017-02-16,2.622,3.395,4.2518,38.74,19.3
2017-02-17,2.618,3.363,4.2567,38.46,18.48
2017-02-20,,3.323,4.2622,,
2017-02-21,2.618,3.373,4.2704,38.82,18.47
2017-02-22,,3.335,4.2778,39.03,18.43
2017-02-23,,3.324,4.284,38.96,17.8
2017-02-24,,3.328,4.2829,38.54,18.38
2017-02-27,,3.325,4.2804,38.3,18.7
2017-02-28,2.594,3.321,4.2841,38.2,18.83
2017-03-01,2.599,3.377,4.2881,38.6,18.44
2017-03-02,2.609,3.384,4.2904,37.77,19
2017-03-03,2.601,3.403,4.2905,37.87,17.93
2017-03-06,,3.364,4.2925,37.84,17.72
2017-03-07,,3.368,4.2918,37.96,16.95
2017-03-08,,3.411,4.2932,37.91,17.05
2017-03-09,,3.418,4.2943,37.47,17.96
2017-03-10,2.7,3.421,4.2942,37.65,17.77
2017-03-13,,3.379,4.2925,38.26,16.56
2017-03-14,,3.371,4.2925,38.14,17.02
2017-03-15,,3.341,4.2933,38.79,17.51
2017-03-16,,3.332,4.3267,39.34,17.71
2017-03-17,,3.322,4.3507,39.14,16.57
2017-03-20,,3.332,4.3711,39.6191,18.04
2017-03-21,,3.325,4.3846,39.17,19.96
2017-03-22,,3.311,4.4077,39.29,19.42
2017-03-23,,3.309,4.4396,39.24,19.34
2017-03-24,,3.244,4.4516,39.25,19.19
2017-03-27,,3.245,4.4364,39.06,19.73
2017-03-28,,3.274,4.423,39.23,18.46
2017-03-29,,3.28,4.4135,39.09,17.66
2017-03-30,,3.296,4.3995,38.8,16.85
2017-03-31,,3.293,4.393,38.49,17.5
2017-04-03,,,,38.72,17.33
2017-04-04,,,,38.82,18
2017-04-05,,3.328,4.3355,38.9,17.96
2017-04-06,,3.31,4.3183,38.72,18.18
2017-04-07,,3.299,4.301,38.74,18.36
2017-04-10,,3.322,4.2906,38.51,19.07
2017-04-11,,3.326,4.2774,38.32,19.92
2017-04-12,,3.34,4.2653,38.36,19.14
